model_key,task,model_type,experiment_type,submetric,source,layer,split,language,metric,value,is_control,control_index
glot500_lm_probe_question_type_control1_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,loss,0.6935953838484628,True,1.0
glot500_lm_probe_question_type_control1_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,accuracy,0.5,True,1.0
glot500_lm_probe_question_type_control1_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,f1,0.0,True,1.0
glot500_lm_probe_question_type_control3_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,val,ko,loss,0.6933960795402527,True,3.0
glot500_lm_probe_question_type_control3_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,val,ko,accuracy,0.5,True,3.0
glot500_lm_probe_question_type_control3_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,val,ko,f1,0.0,True,3.0
glot500_lm_probe_question_type_control3_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,loss,0.6933482033865792,True,3.0
glot500_lm_probe_question_type_control3_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,accuracy,0.5,True,3.0
glot500_lm_probe_question_type_control3_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,f1,0.0,True,3.0
glot500_lm_probe_question_type_control2_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,val,ko,loss,0.6935706853866577,True,2.0
glot500_lm_probe_question_type_control2_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,val,ko,accuracy,0.5,True,2.0
glot500_lm_probe_question_type_control2_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,val,ko,f1,0.0,True,2.0
glot500_lm_probe_question_type_control2_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,loss,0.6935357792036874,True,2.0
glot500_lm_probe_question_type_control2_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,accuracy,0.5,True,2.0
glot500_lm_probe_question_type_control2_ko_layer2,question_type,lm_probe,monolingual,,glot500,2.0,test,ko,f1,0.0,True,2.0
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,loss,0.035987530990193285,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,mse,0.034056488424539566,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,rmse,0.1845440013236398,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,r2,0.30617278814315796,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,loss,0.05109748020768166,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,mse,0.04946338012814522,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,rmse,0.22240364234460105,False,
glot500_lm_probe_single_submetric_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,r2,-0.06797647476196289,False,
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,loss,0.05416429881006479,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,mse,0.0518232099711895,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,rmse,0.2276471172037755,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,r2,-0.0557856559753418,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,loss,0.06307809688150882,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,mse,0.06109803542494774,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,rmse,0.2471801679442502,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,r2,-0.319183349609375,True,1.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,loss,0.05305982194840908,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,mse,0.050721630454063416,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,rmse,0.2252146319715116,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,r2,-0.03334331512451172,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,loss,0.06062888875603676,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,mse,0.05868745595216751,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,rmse,0.24225493999538483,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,r2,-0.26713597774505615,True,3.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,loss,0.05251173581928015,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,mse,0.05011153593659401,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,rmse,0.22385606075465997,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ar,r2,-0.020914077758789062,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,loss,0.05873763896524906,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,mse,0.056822989135980606,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,rmse,0.2383757310129968,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ar,r2,-0.22687971591949463,True,2.0
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,loss,0.007918760925531388,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,mse,0.00792855117470026,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,rmse,0.08904241222417697,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,r2,0.40455448627471924,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,loss,0.00805662469273167,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,mse,0.00797824002802372,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,rmse,0.0893209943295736,False,
glot500_lm_probe_single_submetric_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,r2,0.1422281265258789,False,
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,loss,0.01402893103659153,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,mse,0.013405236415565014,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,rmse,0.11578098468904562,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,r2,-0.006752371788024902,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,loss,0.009433629490169031,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,mse,0.009341917932033539,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,rmse,0.09665359761557528,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,r2,-0.004386186599731445,True,1.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,loss,0.01396116828545928,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,mse,0.013496837578713894,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,rmse,0.11617589069473018,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,r2,-0.013631820678710938,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,loss,0.00968781955141042,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,mse,0.009584142826497555,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,rmse,0.09789863546800616,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,r2,-0.030428767204284668,True,3.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,loss,0.013589853700250388,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,mse,0.013087618164718151,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,rmse,0.11440112833673517,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,en,r2,0.017101168632507324,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,loss,0.009293575704629933,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,mse,0.00919541995972395,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,rmse,0.09589275238371224,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,en,r2,0.011364400386810303,True,2.0
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,loss,0.018290734151378274,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,mse,0.01834184117615223,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,rmse,0.13543205372492964,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,r2,-0.06644690036773682,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,loss,0.023232001678219864,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,mse,0.023233722895383835,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,rmse,0.15242612274601697,False,
glot500_lm_probe_single_submetric_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,r2,-0.28106093406677246,False,
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,loss,0.01976489694789052,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,mse,0.019797831773757935,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,rmse,0.1407047681273024,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,r2,-0.15110242366790771,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,loss,0.0232074468263558,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,mse,0.023278025910258293,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,rmse,0.15257137972194618,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,r2,-0.28350377082824707,True,1.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,loss,0.01940923137590289,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,mse,0.019444314762949944,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,rmse,0.13944287275780695,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,r2,-0.1305478811264038,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,loss,0.022917584649154117,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,mse,0.022978248074650764,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,rmse,0.15158577794321856,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,r2,-0.26697444915771484,True,3.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,loss,0.0192885585129261,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,mse,0.019321676343679428,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,rmse,0.13900243286964234,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,fi,r2,-0.12341737747192383,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,loss,0.022629519924521446,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,mse,0.02269599214196205,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,rmse,0.15065189060201684,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,fi,r2,-0.2514115571975708,True,2.0
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,loss,0.0381627157330513,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,mse,0.03345940634608269,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,rmse,0.18291912515120634,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,r2,0.09328222274780273,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,loss,0.029795673808881214,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,mse,0.02981700375676155,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,rmse,0.1726760080519629,False,
glot500_lm_probe_single_submetric_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,r2,-0.3430595397949219,False,
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,loss,0.04945685938000679,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,mse,0.04531196877360344,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,rmse,0.21286608178289804,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,r2,-0.2279108762741089,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,loss,0.03490936356995787,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,mse,0.03474173694849014,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,rmse,0.1863913542750579,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,r2,-0.564886212348938,True,1.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,loss,0.04893455132842064,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,mse,0.044829707592725754,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,rmse,0.21173027084648466,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,r2,-0.21484196186065674,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,loss,0.0339109336159059,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,mse,0.033723823726177216,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,rmse,0.18364047409592804,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,r2,-0.5190359354019165,True,3.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,loss,0.04889690168201923,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,mse,0.04482463374733925,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,rmse,0.21171828864635017,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,id,r2,-0.2147045135498047,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,loss,0.034409230042781146,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,mse,0.03423565626144409,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,rmse,0.18502879846511486,True,2.0
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,id,r2,-0.5420907735824585,True,2.0
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,loss,0.014164195396006107,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,mse,0.014420505613088608,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,rmse,0.12008540965949448,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,r2,0.19112056493759155,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,loss,0.09090621148546536,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,mse,0.08945109695196152,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,rmse,0.29908376243447504,False,
glot500_lm_probe_single_submetric_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,r2,-1.103787899017334,False,
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,loss,0.018690478056669235,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,mse,0.019110387191176414,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,rmse,0.13824032404178027,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,r2,-0.07194578647613525,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,loss,0.09997246724863847,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,mse,0.09905390441417694,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,rmse,0.31472830253121015,True,1.0
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,r2,-1.3296351432800293,True,1.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,loss,0.018180140915016334,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,mse,0.018596237525343895,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,rmse,0.13636802237087658,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,val,ja,r2,-0.04310595989227295,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,loss,0.09669520209232967,True,3.0
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer2,single_submetric,lm_probe,monolingual,avg_links_len,glot500,2.0,test,ja,mse,0.09586033970117569,True,3.0
