experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,en,single_submetric,avg_subordinate_chain_len,1,4,rmse,0.17504260319451145
probe,en,single_submetric,avg_subordinate_chain_len,1,4,r2,-0.25274062156677246
probe,en,single_submetric,avg_subordinate_chain_len,2,4,loss,0.03334400137620313
probe,en,single_submetric,avg_subordinate_chain_len,2,4,mse,0.033036526292562485
probe,en,single_submetric,avg_subordinate_chain_len,2,4,rmse,0.18175952875313714
probe,en,single_submetric,avg_subordinate_chain_len,2,4,r2,-0.35072827339172363
probe,en,single_submetric,avg_subordinate_chain_len,3,4,loss,0.030151893118662492
probe,en,single_submetric,avg_subordinate_chain_len,3,4,mse,0.02988956682384014
probe,en,single_submetric,avg_subordinate_chain_len,3,4,rmse,0.1728859937179416
probe,en,single_submetric,avg_subordinate_chain_len,3,4,r2,-0.22206199169158936
probe,en,single_submetric,avg_verb_edges,1,4,loss,0.0639455531324659
probe,en,single_submetric,avg_verb_edges,1,4,mse,0.06408891081809998
probe,en,single_submetric,avg_verb_edges,1,4,rmse,0.2531578772586387
probe,en,single_submetric,avg_verb_edges,1,4,r2,-0.07741200923919678
probe,en,single_submetric,avg_verb_edges,2,4,loss,0.06493322817342621
probe,en,single_submetric,avg_verb_edges,2,4,mse,0.06511270254850388
probe,en,single_submetric,avg_verb_edges,2,4,rmse,0.2551719078356861
probe,en,single_submetric,avg_verb_edges,2,4,r2,-0.09462308883666992
probe,en,single_submetric,avg_verb_edges,3,4,loss,0.06546007788607053
probe,en,single_submetric,avg_verb_edges,3,4,mse,0.06562516838312149
probe,en,single_submetric,avg_verb_edges,3,4,rmse,0.25617409779898026
probe,en,single_submetric,avg_verb_edges,3,4,r2,-0.10323822498321533
probe,en,single_submetric,lexical_density,1,4,loss,0.027973969067846025
probe,en,single_submetric,lexical_density,1,4,mse,0.02804712951183319
probe,en,single_submetric,lexical_density,1,4,rmse,0.16747277244923484
probe,en,single_submetric,lexical_density,1,4,r2,0.019755840301513672
probe,en,single_submetric,lexical_density,2,4,loss,0.02899003161915711
probe,en,single_submetric,lexical_density,2,4,mse,0.029124433174729347
probe,en,single_submetric,lexical_density,2,4,rmse,0.1706588209695864
probe,en,single_submetric,lexical_density,2,4,r2,-0.017895817756652832
probe,en,single_submetric,lexical_density,3,4,loss,0.031119972467422485
probe,en,single_submetric,lexical_density,3,4,mse,0.03126548230648041
probe,en,single_submetric,lexical_density,3,4,rmse,0.17682048044974996
probe,en,single_submetric,lexical_density,3,4,r2,-0.09272515773773193
probe,en,single_submetric,n_tokens,1,4,loss,0.02711014130285808
probe,en,single_submetric,n_tokens,1,4,mse,0.02719135954976082
probe,en,single_submetric,n_tokens,1,4,rmse,0.16489802773156753
probe,en,single_submetric,n_tokens,1,4,r2,-0.4375898838043213
probe,en,single_submetric,n_tokens,2,4,loss,0.02454039773770741
probe,en,single_submetric,n_tokens,2,4,mse,0.024585392326116562
probe,en,single_submetric,n_tokens,2,4,rmse,0.15679729693498087
probe,en,single_submetric,n_tokens,2,4,r2,-0.2998141050338745
probe,en,single_submetric,n_tokens,3,4,loss,0.028395331597753933
probe,en,single_submetric,n_tokens,3,4,mse,0.028488662093877792
probe,en,single_submetric,n_tokens,3,4,rmse,0.16878584684113118
probe,en,single_submetric,n_tokens,3,4,r2,-0.5061774253845215
probe,fi,single_submetric,avg_links_len,1,4,loss,0.03699838396693979
probe,fi,single_submetric,avg_links_len,1,4,mse,0.037088748067617416
probe,fi,single_submetric,avg_links_len,1,4,rmse,0.1925843920664845
probe,fi,single_submetric,avg_links_len,1,4,r2,-1.044999361038208
probe,fi,single_submetric,avg_links_len,2,4,loss,0.0403617758836065
probe,fi,single_submetric,avg_links_len,2,4,mse,0.04045123606920242
probe,fi,single_submetric,avg_links_len,2,4,rmse,0.2011249265237962
probe,fi,single_submetric,avg_links_len,2,4,r2,-1.2304000854492188
probe,fi,single_submetric,avg_links_len,3,4,loss,0.038473897480538914
probe,fi,single_submetric,avg_links_len,3,4,mse,0.03854792192578316
probe,fi,single_submetric,avg_links_len,3,4,rmse,0.1963362471011992
probe,fi,single_submetric,avg_links_len,3,4,r2,-1.1254551410675049
probe,fi,single_submetric,avg_max_depth,1,4,loss,0.032754067331552505
probe,fi,single_submetric,avg_max_depth,1,4,mse,0.03283292055130005
probe,fi,single_submetric,avg_max_depth,1,4,rmse,0.18119856663699094
probe,fi,single_submetric,avg_max_depth,1,4,r2,-0.07673275470733643
probe,fi,single_submetric,avg_max_depth,2,4,loss,0.03966289758682251
probe,fi,single_submetric,avg_max_depth,2,4,mse,0.03980819880962372
probe,fi,single_submetric,avg_max_depth,2,4,rmse,0.19951992083404535
probe,fi,single_submetric,avg_max_depth,2,4,r2,-0.30548202991485596
probe,fi,single_submetric,avg_max_depth,3,4,loss,0.03411540309233325
probe,fi,single_submetric,avg_max_depth,3,4,mse,0.034235693514347076
probe,fi,single_submetric,avg_max_depth,3,4,rmse,0.18502889913293835
probe,fi,single_submetric,avg_max_depth,3,4,r2,-0.12273561954498291
probe,fi,single_submetric,avg_subordinate_chain_len,1,4,loss,0.068973039409944
probe,fi,single_submetric,avg_subordinate_chain_len,1,4,mse,0.06910683214664459
probe,fi,single_submetric,avg_subordinate_chain_len,1,4,rmse,0.26288178359605785
probe,fi,single_submetric,avg_subordinate_chain_len,1,4,r2,-0.5566834211349487
probe,fi,single_submetric,avg_subordinate_chain_len,2,4,loss,0.06668398928429399
probe,fi,single_submetric,avg_subordinate_chain_len,2,4,mse,0.06681687384843826
probe,fi,single_submetric,avg_subordinate_chain_len,2,4,rmse,0.2584896010450677
probe,fi,single_submetric,avg_subordinate_chain_len,2,4,r2,-0.5051004886627197
probe,fi,single_submetric,avg_subordinate_chain_len,3,4,loss,0.06655670276709966
probe,fi,single_submetric,avg_subordinate_chain_len,3,4,mse,0.0666857659816742
probe,fi,single_submetric,avg_subordinate_chain_len,3,4,rmse,0.25823587276301135
probe,fi,single_submetric,avg_subordinate_chain_len,3,4,r2,-0.5021470785140991
probe,fi,single_submetric,avg_verb_edges,1,4,loss,0.10940491301672799
probe,fi,single_submetric,avg_verb_edges,1,4,mse,0.10941492766141891
probe,fi,single_submetric,avg_verb_edges,1,4,rmse,0.33077927332500584
probe,fi,single_submetric,avg_verb_edges,1,4,r2,-0.5462449789047241
probe,fi,single_submetric,avg_verb_edges,2,4,loss,0.09789973337735448
probe,fi,single_submetric,avg_verb_edges,2,4,mse,0.09788283705711365
probe,fi,single_submetric,avg_verb_edges,2,4,rmse,0.3128623292394175
probe,fi,single_submetric,avg_verb_edges,2,4,r2,-0.3832741975784302
probe,fi,single_submetric,avg_verb_edges,3,4,loss,0.1012485751083919
probe,fi,single_submetric,avg_verb_edges,3,4,mse,0.10121865570545197
probe,fi,single_submetric,avg_verb_edges,3,4,rmse,0.31814879491434817
probe,fi,single_submetric,avg_verb_edges,3,4,r2,-0.4304158687591553
probe,fi,single_submetric,lexical_density,1,4,loss,0.04623256517308099
probe,fi,single_submetric,lexical_density,1,4,mse,0.0464918427169323
probe,fi,single_submetric,lexical_density,1,4,rmse,0.21561967145168434
probe,fi,single_submetric,lexical_density,1,4,r2,-0.039618492126464844
probe,fi,single_submetric,lexical_density,2,4,loss,0.04672722039478166
probe,fi,single_submetric,lexical_density,2,4,mse,0.04701609909534454
probe,fi,single_submetric,lexical_density,2,4,rmse,0.2168319605024696
probe,fi,single_submetric,lexical_density,2,4,r2,-0.05134153366088867
probe,fi,single_submetric,lexical_density,3,4,loss,0.04791143323693957
probe,fi,single_submetric,lexical_density,3,4,mse,0.04818005859851837
probe,fi,single_submetric,lexical_density,3,4,rmse,0.2194995640053036
probe,fi,single_submetric,lexical_density,3,4,r2,-0.0773690938949585
probe,fi,single_submetric,n_tokens,1,4,loss,0.015709459449031522
probe,fi,single_submetric,n_tokens,1,4,mse,0.015874456614255905
probe,fi,single_submetric,n_tokens,1,4,rmse,0.12599387530453973
probe,fi,single_submetric,n_tokens,1,4,r2,-0.14811789989471436
probe,fi,single_submetric,n_tokens,2,4,loss,0.017677037910159146
probe,fi,single_submetric,n_tokens,2,4,mse,0.017866265028715134
probe,fi,single_submetric,n_tokens,2,4,rmse,0.13366474863895542
probe,fi,single_submetric,n_tokens,2,4,r2,-0.29217517375946045
probe,fi,single_submetric,n_tokens,3,4,loss,0.016326268868786947
probe,fi,single_submetric,n_tokens,3,4,mse,0.016503702849149704
probe,fi,single_submetric,n_tokens,3,4,rmse,0.12846673829886748
probe,fi,single_submetric,n_tokens,3,4,r2,-0.193628191947937
probe,id,single_submetric,avg_links_len,1,4,loss,0.0474008210003376
probe,id,single_submetric,avg_links_len,1,4,mse,0.04724550247192383
probe,id,single_submetric,avg_links_len,1,4,rmse,0.21736030564922343
probe,id,single_submetric,avg_links_len,1,4,r2,-1.128098487854004
probe,id,single_submetric,avg_links_len,2,4,loss,0.05081250731434141
probe,id,single_submetric,avg_links_len,2,4,mse,0.050626352429389954
probe,id,single_submetric,avg_links_len,2,4,rmse,0.22500300537857257
probe,id,single_submetric,avg_links_len,2,4,r2,-1.280383586883545
probe,id,single_submetric,avg_links_len,3,4,loss,0.04636981285044125
probe,id,single_submetric,avg_links_len,3,4,mse,0.046213094145059586
probe,id,single_submetric,avg_links_len,3,4,rmse,0.2149723101821711
probe,id,single_submetric,avg_links_len,3,4,r2,-1.0815954208374023
probe,id,single_submetric,avg_max_depth,1,4,loss,0.035205469599791935
probe,id,single_submetric,avg_max_depth,1,4,mse,0.03549204021692276
probe,id,single_submetric,avg_max_depth,1,4,rmse,0.18839331255891956
probe,id,single_submetric,avg_max_depth,1,4,r2,-0.10168325901031494
probe,id,single_submetric,avg_max_depth,2,4,loss,0.03350996917911938
probe,id,single_submetric,avg_max_depth,2,4,mse,0.03375651687383652
probe,id,single_submetric,avg_max_depth,2,4,rmse,0.1837294665366351
probe,id,single_submetric,avg_max_depth,2,4,r2,-0.04781210422515869
probe,id,single_submetric,avg_max_depth,3,4,loss,0.033837521714823585
probe,id,single_submetric,avg_max_depth,3,4,mse,0.034129515290260315
probe,id,single_submetric,avg_max_depth,3,4,rmse,0.1847417529695448
probe,id,single_submetric,avg_max_depth,3,4,r2,-0.05939018726348877
probe,id,single_submetric,avg_subordinate_chain_len,1,4,loss,0.09409493527242116
probe,id,single_submetric,avg_subordinate_chain_len,1,4,mse,0.09475220739841461
probe,id,single_submetric,avg_subordinate_chain_len,1,4,rmse,0.3078184650056176
probe,id,single_submetric,avg_subordinate_chain_len,1,4,r2,-0.80717933177948
probe,id,single_submetric,avg_subordinate_chain_len,2,4,loss,0.08537264966538974
probe,id,single_submetric,avg_subordinate_chain_len,2,4,mse,0.08597330003976822
probe,id,single_submetric,avg_subordinate_chain_len,2,4,rmse,0.29321203938407475
probe,id,single_submetric,avg_subordinate_chain_len,2,4,r2,-0.6397418975830078
probe,id,single_submetric,avg_subordinate_chain_len,3,4,loss,0.07771715787904603
probe,id,single_submetric,avg_subordinate_chain_len,3,4,mse,0.07824307680130005
probe,id,single_submetric,avg_subordinate_chain_len,3,4,rmse,0.27971963964173135
probe,id,single_submetric,avg_subordinate_chain_len,3,4,r2,-0.4923057556152344
probe,id,single_submetric,avg_verb_edges,1,4,loss,0.06702924892306328
probe,id,single_submetric,avg_verb_edges,1,4,mse,0.06664428114891052
probe,id,single_submetric,avg_verb_edges,1,4,rmse,0.2581555367388244
probe,id,single_submetric,avg_verb_edges,1,4,r2,-0.043434739112854004
probe,id,single_submetric,avg_verb_edges,2,4,loss,0.0678407150719847
probe,id,single_submetric,avg_verb_edges,2,4,mse,0.06742322444915771
probe,id,single_submetric,avg_verb_edges,2,4,rmse,0.2596598244803337
probe,id,single_submetric,avg_verb_edges,2,4,r2,-0.05563056468963623
probe,id,single_submetric,avg_verb_edges,3,4,loss,0.07472121555890356
probe,id,single_submetric,avg_verb_edges,3,4,mse,0.07426151633262634
probe,id,single_submetric,avg_verb_edges,3,4,rmse,0.27250966282432326
probe,id,single_submetric,avg_verb_edges,3,4,r2,-0.1626962423324585
probe,id,single_submetric,lexical_density,1,4,loss,0.054376183077692986
probe,id,single_submetric,lexical_density,1,4,mse,0.05472702905535698
probe,id,single_submetric,lexical_density,1,4,rmse,0.2339380880817764
probe,id,single_submetric,lexical_density,1,4,r2,-0.3374372720718384
probe,id,single_submetric,lexical_density,2,4,loss,0.057006128664527624
probe,id,single_submetric,lexical_density,2,4,mse,0.05741272121667862
probe,id,single_submetric,lexical_density,2,4,rmse,0.23960951820968762
probe,id,single_submetric,lexical_density,2,4,r2,-0.4030710458755493
probe,id,single_submetric,lexical_density,3,4,loss,0.05477024082626615
probe,id,single_submetric,lexical_density,3,4,mse,0.055066101253032684
probe,id,single_submetric,lexical_density,3,4,rmse,0.23466167401821858
probe,id,single_submetric,lexical_density,3,4,r2,-0.3457235097885132
probe,id,single_submetric,n_tokens,1,4,loss,0.03284027906400817
probe,id,single_submetric,n_tokens,1,4,mse,0.03279789537191391
probe,id,single_submetric,n_tokens,1,4,rmse,0.18110189223725387
probe,id,single_submetric,n_tokens,1,4,r2,-0.11026990413665771
probe,id,single_submetric,n_tokens,2,4,loss,0.03739608558160918
probe,id,single_submetric,n_tokens,2,4,mse,0.037341903895139694
probe,id,single_submetric,n_tokens,2,4,rmse,0.1932405337788625
probe,id,single_submetric,n_tokens,2,4,r2,-0.2640930414199829
probe,id,single_submetric,n_tokens,3,4,loss,0.03664238804153034
probe,id,single_submetric,n_tokens,3,4,mse,0.03660178557038307
probe,id,single_submetric,n_tokens,3,4,rmse,0.19131593130312768
probe,id,single_submetric,n_tokens,3,4,r2,-0.23903870582580566
probe,ja,single_submetric,avg_links_len,1,4,loss,0.13604493315021196
probe,ja,single_submetric,avg_links_len,1,4,mse,0.13524827361106873
probe,ja,single_submetric,avg_links_len,1,4,rmse,0.3677611638156872
probe,ja,single_submetric,avg_links_len,1,4,r2,-2.1808855533599854
probe,ja,single_submetric,avg_links_len,2,4,loss,0.13010238111019135
probe,ja,single_submetric,avg_links_len,2,4,mse,0.1291264295578003
probe,ja,single_submetric,avg_links_len,2,4,rmse,0.3593416613166365
probe,ja,single_submetric,avg_links_len,2,4,r2,-2.0369064807891846
probe,ja,single_submetric,avg_links_len,3,4,loss,0.1375628337264061
probe,ja,single_submetric,avg_links_len,3,4,mse,0.1366785317659378
probe,ja,single_submetric,avg_links_len,3,4,rmse,0.3697005974649457
probe,ja,single_submetric,avg_links_len,3,4,r2,-2.2145235538482666
probe,ja,single_submetric,avg_max_depth,1,4,loss,0.09354395419359207
probe,ja,single_submetric,avg_max_depth,1,4,mse,0.09515198320150375
probe,ja,single_submetric,avg_max_depth,1,4,rmse,0.30846715092778315
probe,ja,single_submetric,avg_max_depth,1,4,r2,-0.40569448471069336
probe,ja,single_submetric,avg_max_depth,2,4,loss,0.09404368822773297
probe,ja,single_submetric,avg_max_depth,2,4,mse,0.09561421722173691
probe,ja,single_submetric,avg_max_depth,2,4,rmse,0.3092154867107029
probe,ja,single_submetric,avg_max_depth,2,4,r2,-0.41252315044403076
probe,ja,single_submetric,avg_max_depth,3,4,loss,0.10148813885947068
probe,ja,single_submetric,avg_max_depth,3,4,mse,0.10336314886808395
probe,ja,single_submetric,avg_max_depth,3,4,rmse,0.3215013979255517
probe,ja,single_submetric,avg_max_depth,3,4,r2,-0.5269993543624878
probe,ja,single_submetric,avg_subordinate_chain_len,1,4,loss,0.12748142828543982
probe,ja,single_submetric,avg_subordinate_chain_len,1,4,mse,0.12897025048732758
probe,ja,single_submetric,avg_subordinate_chain_len,1,4,rmse,0.3591242827870702
probe,ja,single_submetric,avg_subordinate_chain_len,1,4,r2,-0.7527095079421997
probe,ja,single_submetric,avg_subordinate_chain_len,2,4,loss,0.10961620633800824
probe,ja,single_submetric,avg_subordinate_chain_len,2,4,mse,0.11071554571390152
probe,ja,single_submetric,avg_subordinate_chain_len,2,4,rmse,0.33273945620244905
probe,ja,single_submetric,avg_subordinate_chain_len,2,4,r2,-0.5046274662017822
probe,ja,single_submetric,avg_subordinate_chain_len,3,4,loss,0.10530776840945084
probe,ja,single_submetric,avg_subordinate_chain_len,3,4,mse,0.10723511874675751
probe,ja,single_submetric,avg_subordinate_chain_len,3,4,rmse,0.32746773695550146
probe,ja,single_submetric,avg_subordinate_chain_len,3,4,r2,-0.4573284387588501
probe,ja,single_submetric,avg_verb_edges,1,4,loss,0.1095994437734286
probe,ja,single_submetric,avg_verb_edges,1,4,mse,0.11125390231609344
probe,ja,single_submetric,avg_verb_edges,1,4,rmse,0.3335474513710058
probe,ja,single_submetric,avg_verb_edges,1,4,r2,-0.16463518142700195
probe,ja,single_submetric,avg_verb_edges,2,4,loss,0.12638795748353004
probe,ja,single_submetric,avg_verb_edges,2,4,mse,0.12869878113269806
probe,ja,single_submetric,avg_verb_edges,2,4,rmse,0.35874612350894897
probe,ja,single_submetric,avg_verb_edges,2,4,r2,-0.34725260734558105
probe,ja,single_submetric,avg_verb_edges,3,4,loss,0.11689562350511551
probe,ja,single_submetric,avg_verb_edges,3,4,mse,0.118799589574337
probe,ja,single_submetric,avg_verb_edges,3,4,rmse,0.34467316340895615
probe,ja,single_submetric,avg_verb_edges,3,4,r2,-0.24362540245056152
probe,ja,single_submetric,lexical_density,1,4,loss,0.07795646786689758
probe,ja,single_submetric,lexical_density,1,4,mse,0.07899384200572968
probe,ja,single_submetric,lexical_density,1,4,rmse,0.28105843165742184
probe,ja,single_submetric,lexical_density,1,4,r2,-0.5075048208236694
probe,ja,single_submetric,lexical_density,2,4,loss,0.07608560224374135
probe,ja,single_submetric,lexical_density,2,4,mse,0.07704991847276688
probe,ja,single_submetric,lexical_density,2,4,rmse,0.2775786707813965
probe,ja,single_submetric,lexical_density,2,4,r2,-0.47040724754333496
probe,ja,single_submetric,lexical_density,3,4,loss,0.07717744447290897
probe,ja,single_submetric,lexical_density,3,4,mse,0.0783047005534172
probe,ja,single_submetric,lexical_density,3,4,rmse,0.2798297706703438
probe,ja,single_submetric,lexical_density,3,4,r2,-0.4943532943725586
