language,task,submetric,model_type,layer,metric,real,control1,control2,control3,control_mean,split
ar,single_submetric,avg_subordinate_chain_len,probe,layer3,loss,0.0799159742891788,0.0914320886135101,0.0964346833527088,0.0881795734167099,0.09201544846097627,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer3,mse,0.0795598626136779,0.0908965542912483,0.0958604738116264,0.0877288728952407,0.09149530033270514,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer3,rmse,0.2820635790272788,0.3014905542322152,0.3096134264072319,0.2961906023074344,0.3024315276489605,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer3,r2,-0.440548300743103,-0.6458157300949097,-0.7356947660446167,-0.5884602069854736,-0.6566569010416666,test
ar,single_submetric,avg_verb_edges,probe,layer3,loss,0.1174894347786903,0.1771203339099884,0.1703767836093902,0.1442255318164825,0.16390754977862038,test
ar,single_submetric,avg_verb_edges,probe,layer3,mse,0.1182584762573242,0.1773496568202972,0.1706425696611404,0.1448764353990554,0.16428955396016434,test
ar,single_submetric,avg_verb_edges,probe,layer3,rmse,0.343887301680833,0.4211290263331385,0.4130890577843238,0.3806263724429187,0.40494815218679364,test
ar,single_submetric,avg_verb_edges,probe,layer3,r2,-0.7133967876434326,-1.5695438385009766,-1.472367763519287,-1.099053144454956,-1.3803215821584065,test
ar,single_submetric,lexical_density,probe,layer3,loss,0.0552092798054218,0.0597790315747261,0.063042439520359,0.0615932837128639,0.061471584935983,test
ar,single_submetric,lexical_density,probe,layer3,mse,0.0544430054724216,0.0591279566287994,0.0620820671319961,0.0608122274279594,0.060674083729584966,test
ar,single_submetric,lexical_density,probe,layer3,rmse,0.2333302498014812,0.2431624079268821,0.2491627322293527,0.2466013532565452,0.2463088311375933,test
ar,single_submetric,lexical_density,probe,layer3,r2,0.0618199110031127,-0.0189126729965209,-0.0698189735412597,-0.0479365587234497,-0.0455560684204101,test
ar,single_submetric,n_tokens,probe,layer3,loss,0.0454088095575571,0.0912698343396186,0.0895224899053573,0.0894577734172344,0.09008336588740344,test
ar,single_submetric,n_tokens,probe,layer3,mse,0.044227086007595,0.0893567502498626,0.0876324549317359,0.0876170545816421,0.08820208658774686,test
ar,single_submetric,n_tokens,probe,layer3,rmse,0.2103023680503742,0.2989259946037859,0.2960277941878701,0.2960017813825487,0.2969851900580682,test
ar,single_submetric,n_tokens,probe,layer3,r2,0.4095402956008911,-0.1929694414138794,-0.169948935508728,-0.1697434186935424,-0.17755393187204993,test
en,single_submetric,avg_links_len,probe,layer3,loss,0.0116249449285013,0.0161509310294474,0.0135802362513329,0.0128194063103624,0.0141835245303809,test
en,single_submetric,avg_links_len,probe,layer3,mse,0.0114889563992619,0.0159695725888013,0.0134285744279623,0.0126653360202908,0.014021161012351466,test
en,single_submetric,avg_links_len,probe,layer3,rmse,0.1071865495258707,0.1263707742668429,0.1158817260311663,0.1125403750673101,0.11826429178843977,test
en,single_submetric,avg_links_len,probe,layer3,r2,-0.2352226972579956,-0.7169513702392578,-0.4437586069107055,-0.3616998195648193,-0.5074699322382609,test
en,single_submetric,avg_max_depth,probe,layer3,loss,0.021838882405843,0.0307363897029842,0.0300942729892475,0.0306812454281108,0.0305039693734475,test
en,single_submetric,avg_max_depth,probe,layer3,mse,0.0218313056975603,0.0307198762893676,0.0300963930785655,0.0306619778275489,0.030492749065160668,test
en,single_submetric,avg_max_depth,probe,layer3,rmse,0.1477542070384471,0.1752708654892982,0.1734831204427842,0.1751056190633212,0.1746198683318012,test
en,single_submetric,avg_max_depth,probe,layer3,r2,0.2277223467826843,-0.0867089033126831,-0.0646532773971557,-0.0846606492996215,-0.0786742766698201,test
en,single_submetric,avg_subordinate_chain_len,probe,layer3,loss,0.0312187372307692,0.0323603068079267,0.0354393310844898,0.0320238585450819,0.03327449881249947,test
en,single_submetric,avg_subordinate_chain_len,probe,layer3,mse,0.0309578478336334,0.0320612899959087,0.0351179353892803,0.031733576208353,0.032970933864514,test
en,single_submetric,avg_subordinate_chain_len,probe,layer3,rmse,0.1759484237884313,0.179056666996537,0.18739779985176,0.1781392045798819,0.181531223809393,test
en,single_submetric,avg_subordinate_chain_len,probe,layer3,r2,-0.2657396793365478,-0.3108549118041992,-0.4358285665512085,-0.2974560260772705,-0.3480465014775594,test
en,single_submetric,avg_verb_edges,probe,layer3,loss,0.0565684176981449,0.0840753657477242,0.0664044411054679,0.0833278585757528,0.07793588847631497,test
en,single_submetric,avg_verb_edges,probe,layer3,mse,0.0567182786762714,0.0839863270521164,0.0665710493922233,0.0833014920353889,0.07795295615990953,test
en,single_submetric,avg_verb_edges,probe,layer3,rmse,0.2381559965154592,0.2898039458877611,0.2580136612511503,0.2886199785797735,0.27881252857289496,test
en,single_submetric,avg_verb_edges,probe,layer3,r2,0.0464972257614135,-0.4119116067886352,-0.1191397905349731,-0.4003987312316894,-0.31048337618509925,test
en,single_submetric,lexical_density,probe,layer3,loss,0.0298820808529853,0.0292402104075465,0.0298730033848966,0.0362916743116719,0.031801629368038334,test
en,single_submetric,lexical_density,probe,layer3,mse,0.0298007111996412,0.0293308552354574,0.0299590528011322,0.0362299904227256,0.03183996615310507,test
en,single_submetric,lexical_density,probe,layer3,rmse,0.1726288249384824,0.1712625330755604,0.1730868360134074,0.1903417726688644,0.17823038058594406,test
en,single_submetric,lexical_density,probe,layer3,r2,-0.0415316820144653,-0.0251102447509765,-0.0470656156539917,-0.266234278678894,-0.11280337969462073,test
en,single_submetric,n_tokens,probe,layer3,loss,0.010031568352133,0.0256829070193426,0.030400558241776,0.0252332006181989,0.02710555529310583,test
en,single_submetric,n_tokens,probe,layer3,mse,0.0100658629089593,0.0257433708757162,0.0304952580481767,0.0252863280475139,0.027174985657135598,test
en,single_submetric,n_tokens,probe,layer3,rmse,0.1003287740828093,0.1604474084418823,0.1746289152694271,0.1590167539837043,0.16469769256500455,test
en,single_submetric,n_tokens,probe,layer3,r2,0.4678242206573486,-0.3610357046127319,-0.61226487159729,-0.3368721008300781,-0.4367242256800334,test
fi,single_submetric,avg_links_len,probe,layer3,loss,0.0351889479373182,0.0371665651244776,0.0419327568794999,0.0408164637961557,0.0399719286000444,test
fi,single_submetric,avg_links_len,probe,layer3,mse,0.0352431163191795,0.037271499633789,0.0420491248369216,0.0409243293106555,0.04008165126045537,test
fi,single_submetric,avg_links_len,probe,layer3,rmse,0.1877315006043992,0.1930582804072103,0.2050588326235222,0.2022976255685063,0.20013824619974627,test
fi,single_submetric,avg_links_len,probe,layer3,r2,-0.94323468208313,-1.0550758838653564,-1.3185045719146729,-1.2564854621887207,-1.21002197265625,test
fi,single_submetric,avg_max_depth,probe,layer3,loss,0.0230304947389023,0.0352981883500303,0.0398725367018154,0.0366887955793312,0.037286506877058964,test
fi,single_submetric,avg_max_depth,probe,layer3,mse,0.0231293924152851,0.035386573523283,0.0400183089077472,0.036833357065916,0.03741274649898207,test
fi,single_submetric,avg_max_depth,probe,layer3,rmse,0.1520835047442197,0.1881131933791008,0.2000457670328149,0.1919201841024441,0.19335971483811995,test
fi,single_submetric,avg_max_depth,probe,layer3,r2,0.2414878010749817,-0.1604779958724975,-0.3123724460601806,-0.2079241275787353,-0.22692485650380445,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer3,loss,0.0589304970843451,0.0669169165194034,0.069962200309549,0.0689681379922798,0.0686157516070774,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer3,mse,0.0590739883482456,0.0670738145709037,0.0701390206813812,0.0691545233130455,0.0687891195217768,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer3,rmse,0.2430514109159739,0.2589861281437748,0.2648377251854071,0.2629724763412428,0.26226544322347495,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer3,r2,-0.3306862115859985,-0.5108882188796997,-0.5799342393875122,-0.5577578544616699,-0.5495267709096273,test
fi,single_submetric,avg_verb_edges,probe,layer3,loss,0.0929026502583708,0.1120332106947898,0.0994551304195608,0.1043081677385738,0.10526550295097481,test
fi,single_submetric,avg_verb_edges,probe,layer3,mse,0.0928684845566749,0.1120701804757118,0.0994573086500167,0.1042903438210487,0.10527261098225905,test
fi,single_submetric,avg_verb_edges,probe,layer3,rmse,0.3047433092894329,0.3347688463338723,0.3153685283125391,0.3229401551697291,0.32435917660538016,test
fi,single_submetric,avg_verb_edges,probe,layer3,r2,-0.3124117851257324,-0.5837689638137817,-0.4055246114730835,-0.4738248586654663,-0.48770614465077716,test
fi,single_submetric,lexical_density,probe,layer3,loss,0.0414729927267347,0.0457376547689948,0.0479951966553926,0.049541027950389,0.047757959791592135,test
fi,single_submetric,lexical_density,probe,layer3,mse,0.0416616387665271,0.0460194684565067,0.0482875294983387,0.049838613718748,0.04804853722453114,test
fi,single_submetric,lexical_density,probe,layer3,rmse,0.2041118290705543,0.2145214871673854,0.2197442365531772,0.2232456353856623,0.2191704530354083,test
fi,single_submetric,lexical_density,probe,layer3,r2,0.0683912634849548,-0.0290554761886596,-0.0797723531723022,-0.1144565343856811,-0.07442812124888097,test
fi,single_submetric,n_tokens,probe,layer3,loss,0.0105478039809635,0.0166652405501476,0.0142970383832497,0.0188975763241095,0.016619951752502266,test
fi,single_submetric,n_tokens,probe,layer3,mse,0.0106671322137117,0.0168528519570827,0.0144641920924186,0.0191187281161546,0.016811924055218634,test
fi,single_submetric,n_tokens,probe,layer3,rmse,0.1032818096942135,0.1298185347209047,0.1202671696366829,0.1382704889560844,0.12945206443789067,test
fi,single_submetric,n_tokens,probe,layer3,r2,0.2285010814666748,-0.2188801765441894,-0.0461207628250122,-0.3827593326568603,-0.21592009067535398,test
id,single_submetric,avg_links_len,probe,layer3,loss,0.0422024865235601,0.0495508850685187,0.0552927005503858,0.0516376857246671,0.05216042378119053,test
id,single_submetric,avg_links_len,probe,layer3,mse,0.0420863106846809,0.0493996888399124,0.055141232907772,0.0515009015798568,0.0520139411091804,test
id,single_submetric,avg_links_len,probe,layer3,rmse,0.2051494837543612,0.2222604077201165,0.2348217045074242,0.2269381007672728,0.22800673766493784,test
id,single_submetric,avg_links_len,probe,layer3,r2,-0.8957109451293945,-1.225130319595337,-1.4837491512298584,-1.3197762966156006,-1.3428852558135986,test
id,single_submetric,avg_max_depth,probe,layer3,loss,0.0257717802056244,0.0394259406519787,0.041789577741708,0.0369663666933774,0.03939396169568803,test
id,single_submetric,avg_max_depth,probe,layer3,mse,0.0258689243346452,0.0397693328559398,0.0421591252088546,0.0372934453189373,0.0397406344612439,test
id,single_submetric,avg_max_depth,probe,layer3,rmse,0.1608381930221963,0.1994224983695166,0.2053268740541643,0.19311510898668,0.1992881604701203,test
id,single_submetric,avg_max_depth,probe,layer3,r2,0.1970210075378418,-0.2344517707824707,-0.3086315393447876,-0.1575994491577148,-0.23356091976165771,test
id,single_submetric,avg_subordinate_chain_len,probe,layer3,loss,0.0677519743996007,0.0844912965382848,0.0942694661872727,0.0832768689308847,0.08734587721881408,test
id,single_submetric,avg_subordinate_chain_len,probe,layer3,mse,0.0682178437709808,0.085113987326622,0.0949550047516822,0.0838681757450103,0.08797905594110483,test
id,single_submetric,avg_subordinate_chain_len,probe,layer3,rmse,0.2611854585749,0.2917430159003331,0.3081476995722705,0.2896000271840636,0.2964969142188891,test
id,single_submetric,avg_subordinate_chain_len,probe,layer3,r2,-0.3010976314544678,-0.6233525276184082,-0.8110471963882446,-0.5995914936065674,-0.6779970725377401,test
id,single_submetric,avg_verb_edges,probe,layer3,loss,0.0490350036748818,0.0702838312302317,0.0755476882415158,0.0731545436595167,0.07299535437708805,test
id,single_submetric,avg_verb_edges,probe,layer3,mse,0.0490905344486236,0.069891482591629,0.0751324668526649,0.0727276355028152,0.07258386164903637,test
id,single_submetric,avg_verb_edges,probe,layer3,rmse,0.2215638383144317,0.2643699729387379,0.2741030223340577,0.2696806175883154,0.26938453762037035,test
id,single_submetric,avg_verb_edges,probe,layer3,r2,0.2314003705978393,-0.0942754745483398,-0.1763324737548828,-0.1386805772781372,-0.13642950852711994,test
id,single_submetric,lexical_density,probe,layer3,loss,0.0361335336097649,0.0459255246179444,0.0464724336883851,0.0456222008381571,0.046006719714828864,test
id,single_submetric,lexical_density,probe,layer3,mse,0.0363531485199928,0.0462102368474006,0.0467829145491123,0.0458666048943996,0.04628658543030417,test
id,single_submetric,lexical_density,probe,layer3,rmse,0.1906650165079919,0.2149656643452639,0.2162935841607705,0.2141649011729038,0.2151413832263127,test
id,single_submetric,lexical_density,probe,layer3,r2,0.1115897297859191,-0.1293010711669922,-0.1432963609695434,-0.1209032535552978,-0.13116689523061112,test
id,single_submetric,n_tokens,probe,layer3,loss,0.0245887666408504,0.0354350863822868,0.0397178080997296,0.0331517794568623,0.03610155797962623,test
id,single_submetric,n_tokens,probe,layer3,mse,0.0245772432535886,0.035411100834608,0.0396604463458061,0.0331840850412845,0.0360852107405662,test
id,single_submetric,n_tokens,probe,layer3,rmse,0.1567713087704146,0.1881783750450834,0.1991493066666467,0.1821649940062155,0.18983089190598187,test
id,single_submetric,n_tokens,probe,layer3,r2,0.1680144667625427,-0.1987318992614746,-0.3425800800323486,-0.1233432292938232,-0.22155173619588212,test
ja,single_submetric,avg_links_len,probe,layer3,loss,0.1232238300144672,0.1352793127298355,0.1353318728506565,0.1204489301890134,0.13035337192316845,test
ja,single_submetric,avg_links_len,probe,layer3,mse,0.1221283823251724,0.1344865262508392,0.1345701664686203,0.1195083931088447,0.12952169527610138,test
ja,single_submetric,avg_links_len,probe,layer3,rmse,0.3494687143725064,0.3667240464584225,0.366838065730126,0.3456998598623447,0.35975399068363106,test
ja,single_submetric,avg_links_len,probe,layer3,r2,-1.8723206520080569,-2.1629700660705566,-2.1649370193481445,-1.8107013702392576,-2.046202818552653,test
ja,single_submetric,avg_max_depth,probe,layer3,loss,0.0866799751917521,0.0998499828080336,0.0925935972481966,0.0978256277740001,0.09675640261007677,test
ja,single_submetric,avg_max_depth,probe,layer3,mse,0.0882632657885551,0.1016002669930458,0.0941150411963462,0.0995515957474708,0.09842230131228762,test
ja,single_submetric,avg_max_depth,probe,layer3,rmse,0.297091342500173,0.3187479678257507,0.3067817484733182,0.3155179800700284,0.31368256545636575,test
ja,single_submetric,avg_max_depth,probe,layer3,r2,-0.3039263486862182,-0.5009559392929077,-0.3903756141662597,-0.4706906080245971,-0.4540073871612549,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer3,loss,0.0583790199210246,0.1023780095080534,0.10533290853103,0.1049585801859696,0.10422316607501765,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer3,mse,0.0590804666280746,0.1044274941086769,0.1075303107500076,0.1070537269115448,0.10633717725674309,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer3,rmse,0.2430647375249537,0.3231524316923468,0.3279181464176809,0.3271906583500586,0.3260870788200288,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer3,r2,0.1970947384834289,-0.4191726446151733,-0.461340069770813,-0.4548633098602295,-0.4451253414154053,test
ja,single_submetric,avg_verb_edges,probe,layer3,loss,0.0754215723524491,0.1087278773387273,0.1222197289268175,0.1154252303143342,0.115457612193293,test
ja,single_submetric,avg_verb_edges,probe,layer3,mse,0.0765583291649818,0.1103720217943191,0.1244843080639839,0.1173698306083679,0.11740872015555696,test
ja,single_submetric,avg_verb_edges,probe,layer3,rmse,0.2766917583972855,0.3322228495969522,0.3528233383210128,0.3425928058327669,0.342546331250244,test
ja,single_submetric,avg_verb_edges,probe,layer3,r2,0.1985672712326049,-0.1554033756256103,-0.303134560585022,-0.2286581993103027,-0.2290653785069783,test
ja,single_submetric,lexical_density,probe,layer3,loss,0.078642638400197,0.0747443263729413,0.079997902115186,0.0814516314615805,0.0787312866499026,test
ja,single_submetric,lexical_density,probe,layer3,mse,0.0800110697746276,0.0756918787956237,0.0811612233519554,0.0827085524797439,0.07985388487577433,test
ja,single_submetric,lexical_density,probe,layer3,rmse,0.2828622805794857,0.2751215709384195,0.2848880891717928,0.2875909464495431,0.2825335355199185,test
ja,single_submetric,lexical_density,probe,layer3,r2,-0.5269174575805664,-0.4444907903671264,-0.5488667488098145,-0.5783956050872803,-0.5239177147547404,test
ja,single_submetric,n_tokens,probe,layer3,loss,0.0265374282995859,0.0708034957448641,0.0727239418774843,0.0631377312044302,0.0688883896089262,test
ja,single_submetric,n_tokens,probe,layer3,mse,0.0263379272073507,0.0709285140037536,0.0729554444551467,0.063142292201519,0.06900875022013976,test
ja,single_submetric,n_tokens,probe,layer3,rmse,0.162289639864505,0.2663240770260054,0.2701026554018801,0.2512813009388462,0.2625693444555772,test
ja,single_submetric,n_tokens,probe,layer3,r2,0.5585213899612427,-0.1889098882675171,-0.2228856086730957,-0.058396577835083,-0.1567306915918986,test
