is_control,control_index,is_cross_lingual,file_path,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,test_loss,test_accuracy,test_f1,train_mse,train_rmse,train_r2,val_mse,val_rmse,val_r2,test_mse,test_rmse,test_r2,layer,model_type,task,task_type,language,submetric,train_language,eval_language,train_mae,val_mae,test_mae,train_ar_mse,train_ar_rmse,train_ar_mae,train_ar_r2,train_en_mse,train_en_rmse,train_en_mae,train_en_r2,train_fi_mse,train_fi_rmse,train_fi_mae,train_fi_r2,train_id_mse,train_id_rmse,train_id_mae,train_id_r2,train_ja_mse,train_ja_rmse,train_ja_mae,train_ja_r2,train_ko_mse,train_ko_rmse,train_ko_mae,train_ko_r2,train_ru_mse,train_ru_rmse,train_ru_mae,train_ru_r2,val_ar_mse,val_ar_rmse,val_ar_mae,val_ar_r2,val_en_mse,val_en_rmse,val_en_mae,val_en_r2,val_fi_mse,val_fi_rmse,val_fi_mae,val_fi_r2,val_id_mse,val_id_rmse,val_id_mae,val_id_r2,val_ja_mse,val_ja_rmse,val_ja_mae,val_ja_r2,val_ko_mse,val_ko_rmse,val_ko_mae,val_ko_r2,val_ru_mse,val_ru_rmse,val_ru_mae,val_ru_r2,test_ar_mse,test_ar_rmse,test_ar_mae,test_ar_r2,test_en_mse,test_en_rmse,test_en_mae,test_en_r2,test_fi_mse,test_fi_rmse,test_fi_mae,test_fi_r2,test_id_mse,test_id_rmse,test_id_mae,test_id_r2,test_ja_mse,test_ja_rmse,test_ja_mae,test_ja_r2,test_ko_mse,test_ko_rmse,test_ko_mae,test_ko_r2,test_ru_mse,test_ru_rmse,test_ru_mae,test_ru_r2,train_ar_accuracy,train_ar_f1,train_en_accuracy,train_en_f1,train_fi_accuracy,train_fi_f1,train_id_accuracy,train_id_f1,train_ja_accuracy,train_ja_f1,train_ko_accuracy,train_ko_f1,train_ru_accuracy,train_ru_f1,val_ar_accuracy,val_ar_f1,val_en_accuracy,val_en_f1,val_fi_accuracy,val_fi_f1,val_id_accuracy,val_id_f1,val_ja_accuracy,val_ja_f1,val_ko_accuracy,val_ko_f1,val_ru_accuracy,val_ru_f1,test_ar_accuracy,test_ar_f1,test_en_accuracy,test_en_f1,test_fi_accuracy,test_fi_f1,test_id_accuracy,test_id_f1,test_ja_accuracy,test_ja_f1,test_ko_accuracy,test_ko_f1,test_ru_accuracy,test_ru_f1
False,,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_avg_subordinate_chain_len_all.json,,,,,,,,,,0.00854178040365775,0.09242175287051069,0.7593718847756228,0.03464916128849565,0.1861428518329287,0.39023020721194224,0.03939764253899441,0.19848839396547702,0.24464822964504707,,Ridge,complexity,regression,,avg_subordinate_chain_len,,,0.056258282129547386,0.12158427536186517,0.14602712267078857,0.006546794480157908,0.08091226408992587,0.04529517576016928,0.6274149111739289,0.005973064305199802,0.07728560218565811,0.042256221122843024,0.7076880512870913,0.005039930368431408,0.0709924669836977,0.036690087227515926,0.6381252198818783,0.0068616540416231615,0.08283510150668713,0.048878798703276105,0.8162521275590597,0.017671818747429638,0.13293539313301644,0.10106630374172011,0.725942606152807,0.01628045936293217,0.12759490335797966,0.10196087528693099,0.7467212822773701,0.0037190940605962533,0.060984375544857826,0.03187151292578608,0.7275309368061629,0.04363085692961372,0.20888000605518403,0.11536118788877317,0.2209204111196741,0.02390610028751457,0.15461597681842124,0.0964681421966703,0.5051897368403229,0.04112872734826711,0.2028021877304757,0.12301276698881064,0.15498185871902714,0.02707542817380937,0.16454612779949995,0.10266468116566314,0.45617921966189,0.032388547537001926,0.17996818479109558,0.14213259254494298,0.44394185323897695,0.042671760642734556,0.20657144198251257,0.16683542938143392,0.3492377563923994,0.035229202752617365,0.18769443985536002,0.10979382489670583,0.3521423598808433,0.04942779863067193,0.22232363488993231,0.15463559825830858,0.1050371447666899,0.015462810478114864,0.12434954956940883,0.09878596477923948,0.3677890469841705,0.03704855057494171,0.19248000045444127,0.13165921783368043,0.16545360978843526,0.03528347678702783,0.18783896503927994,0.13429646093196276,0.32704925216360925,0.06958241088943316,0.2637847813832958,0.21413020895426763,0.05437303995468645,0.045082819315452376,0.21232715162091817,0.1742722301145397,0.10780790322195766,0.03184400365489398,0.1784488824702861,0.12813686189161946,0.15682697598599338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_tfidf_results/tfidf_all_results_summary/logistic_question_type_control1_all.json,,0.8166219839142091,0.8103687274743554,,0.5147392290249433,0.4623115577889447,,0.48400556328233657,0.4370257966616085,,,,,,,,,,,LogisticRegression,question_type,classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807035175879397,0.8064516129032258,0.837248322147651,0.8327586206896552,0.8359832635983263,0.8361204013377926,0.8186582809224319,0.8004613610149942,0.7758186397984886,0.7776852622814321,0.8064952638700947,0.7636363636363637,0.8299832495812395,0.8298407376362112,0.5,0.45,0.5416666666666666,0.5074626865671642,0.4444444444444444,0.38596491228070173,0.4722222222222222,0.3870967741935484,0.5434782608695652,0.5531914893617021,0.6527777777777778,0.5614035087719298,0.4444444444444444,0.4117647058823529,0.5194805194805194,0.39344262295081966,0.509090909090909,0.4807692307692308,0.4727272727272727,0.4528301886792453,0.45454545454545453,0.3877551020408163,0.5217391304347826,0.5769230769230769,0.5454545454545454,0.4186046511627907,0.38181818181818183,0.32
False,,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_all.json,,,,,,,,,,0.005640223587187501,0.07510142200509588,0.8032986594542014,0.02834229564475883,0.1683517022330301,0.49083574300101995,0.02617858559723656,0.16179797772913157,0.4215514664697695,,Ridge,complexity,regression,,,,,0.05664445888104611,0.13133771533684654,0.12907747825580945,0.006075524723299216,0.07794565236945045,0.059519315510674166,0.8020831777875405,0.005860945232574889,0.07655681049113064,0.05854671193784067,0.7815417098430664,0.004139004238707193,0.06433509336829467,0.04818191618734715,0.7951803910938658,0.005953644414631984,0.07715986271781453,0.05765490987643357,0.8359278077620887,0.009223721572040934,0.09604020810077898,0.07584390928898008,0.7697830053097967,0.003976594147711565,0.06306024221101252,0.04814692185009772,0.8213693045514963,0.003764348274064622,0.0613542848875661,0.04612011609144233,0.8111896959483615,0.023430672788444882,0.1530708097203542,0.12799631262510072,0.6388553750226147,0.02886024101371165,0.16988302155810525,0.14468958032373966,0.31040847718765163,0.04484549940096756,0.2117675598408962,0.1611411862570465,0.3159681678854579,0.02614363131534607,0.16168992335747479,0.11948646993435287,0.37469128606472535,0.02362178592672383,0.15369380575261915,0.11274315472735419,0.6150139340272189,0.028036215945570844,0.1674401861727669,0.1332639035589341,0.4048890154046789,0.021906219527549443,0.14800749821393996,0.11575469696620504,0.5290924703656337,0.038348678690941405,0.19582818666101517,0.16567683866826724,0.3388858634007883,0.02029187067703147,0.1424495373001663,0.11273559626885418,0.47346643913070763,0.02812761062003924,0.1677128814970372,0.13389457938440535,0.28767431464830895,0.02101863705457525,0.1449780571485742,0.1149874458134276,0.4845101539129776,0.03551147856474356,0.1884448953003067,0.14847879763280558,0.3178550495758393,0.019058982479903352,0.13805427367489698,0.11341161500547696,0.40821506565014387,0.02607106968894332,0.16146538232371457,0.12851204449376594,0.340556770523494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_avg_links_len_control1_all.json,,,,,,,,,,0.009097564246429874,0.09538115246960414,0.5110981688568861,0.03016345499422267,0.17367629370245863,-0.1529933276014217,0.03863740218544372,0.1965639900527147,-0.398740586569895,,Ridge,complexity,regression,,avg_links_len,,,0.07134656922972543,0.12881110099705262,0.14212373909971018,0.011415875963664867,0.10684510266579778,0.08164233988203498,0.4585629111300358,0.006263601058914371,0.0791429154057037,0.05985181958793691,0.5005460582835577,0.003978059672446962,0.06307186117792118,0.04697491126042462,0.47351353170815935,0.00939535026250873,0.0969296149920587,0.07328400196444262,0.4856652841171887,0.005606500068951721,0.07487656555259276,0.05820069763119048,0.39726181116711023,0.011880752413899435,0.10899886427802555,0.08217823073832543,0.4551516341555817,0.01664041637964302,0.12899773788575913,0.10349514999803182,0.5008677175931298,0.05458856476031646,0.2336419584756053,0.17052405736875662,-0.11212385497250743,0.015904569657629743,0.12611332069860717,0.08977992130978273,-0.1944559131132495,0.018698719859540663,0.13674326257458047,0.10335177415208173,-0.08719685910522634,0.04680412654796464,0.21634261380496594,0.16559664512717465,-0.26834692122342685,0.02132502869332582,0.1460309169091457,0.11109675321073453,-0.19617016094413442,0.022018460882512254,0.14838618831452022,0.1181345670620385,-0.09402439828065612,0.036678622522368705,0.191516637716854,0.14983643033711497,-0.22897414648793002,0.06503688380915837,0.25502330052204714,0.1805539474407094,-0.40422792618407866,0.011205070255704015,0.10585400443867966,0.07431590517444321,-0.20470090915503092,0.023395091249484634,0.15295453981325507,0.11745184237325737,-0.2899585099532347,0.03624383508162763,0.19037813708939277,0.1538384967814838,-0.6325458070548857,0.10688930625601964,0.3269393005681936,0.2603713862387777,-1.5139147084659244,0.026388365821361563,0.16244496243762552,0.12537893388052562,-0.14672874729141805,0.020391600705231556,0.14279916213070565,0.11383433929746667,-0.21053978082924174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_tfidf_results/tfidf_all_results_summary/xgboost_complexity_avg_links_len_control3_all.json,,,,,,,,,,0.011490317061543465,0.10719289650692095,0.3825119137763977,0.029128514230251312,0.17067077731776847,-0.1134328842163086,0.03833713382482529,0.19579870741357128,-0.3878704309463501,,XGBRegressor,complexity,regression,,avg_links_len,,,0.08489775657653809,0.12393166124820709,0.13999482989311218,0.01338123343884945,0.11567728142919616,0.09200531244277954,0.3653491139411926,0.009733890183269978,0.09866047933833474,0.07599251717329025,0.22382837533950806,0.006540046073496342,0.08087055133666607,0.06401867419481277,0.13444089889526367,0.013777435757219791,0.11737732215900902,0.09388037770986557,0.24577438831329346,0.008297796361148357,0.09109224094920686,0.07258553057909012,0.1079285740852356,0.012992896139621735,0.11398638576436107,0.09239204972982407,0.40414899587631226,0.017049571499228477,0.13057400774743982,0.10922752320766449,0.48859500885009766,0.056174732744693756,0.23701209408950794,0.17254534363746643,-0.1444385051727295,0.015705367550253868,0.1253210578883448,0.08715666085481644,-0.1794954538345337,0.019175676628947258,0.13847626738523558,0.1033535897731781,-0.11492860317230225,0.0462828166782856,0.21513441537393685,0.1648872196674347,-0.2542198896408081,0.020574210211634636,0.14343712982221388,0.11009149253368378,-0.15405499935150146,0.02212228812277317,0.14873563165150835,0.1137404814362526,-0.09918332099914551,0.030049316585063934,0.17334738701539154,0.12708204984664917,-0.006848931312561035,0.05853915959596634,0.24194867140773132,0.16276293992996216,-0.26393401622772217,0.011791390366852283,0.10858816863200282,0.07254455983638763,-0.26773858070373535,0.02250186912715435,0.15000623029445928,0.11508098989725113,-0.24070799350738525,0.036507923156023026,0.19107046646727752,0.1538415253162384,-0.6444413661956787,0.10771774500608444,0.3282038162576487,0.2639460563659668,-1.5333986282348633,0.028812739998102188,0.16974315891399627,0.1309795379638672,-0.25208187103271484,0.019902892410755157,0.14107761130227275,0.1079215407371521,-0.18152785301208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_avg_verb_edges_control3_all.json,,,,,,,,,,0.030347172731826588,0.1742043992895317,0.5045321122307054,0.060280918239965266,0.24552172661490726,-0.09771311356876744,0.07813968753211233,0.27953476980889574,-0.23629211694111985,,Ridge,complexity,regression,,avg_verb_edges,,,0.14620159390336923,0.20492785250881743,0.23299620950735245,0.022300445332072972,0.14933333630530382,0.13209302828946695,0.45363833853375257,0.028895931543697306,0.16998803353088507,0.14821056624407405,0.4745429873948316,0.023066126666749908,0.15187536556910705,0.1337677399810011,0.4889529996474071,0.052233396299729624,0.2285462673064901,0.19387704894483102,0.46980207553053555,0.039878221139103116,0.19969532077418117,0.17019520564300905,0.38615516384202064,0.01996055959284173,0.14128184452661188,0.10992851206520339,0.4587230171294462,0.02522321500957829,0.15881818223861616,0.12882204196022118,0.5133166741893165,0.06666017174167446,0.25818631207264736,0.2209554666557101,-0.15761489411280927,0.059452556346778436,0.24382894895146973,0.20808878296960834,-0.1623084912677757,0.07019150521988865,0.26493679476412607,0.22506397324747002,-0.14292382309786467,0.05979933307639713,0.24453902158223567,0.20339134625469926,0.008066543321876729,0.09151298436089429,0.30251113097024096,0.25867590155811643,-0.06381380047177032,0.034439508026183195,0.18557884584775064,0.15015693081943562,-0.40177653364729515,0.05490825918587574,0.23432511428755506,0.19632155991838554,-0.12810869997155483,0.1304091962502552,0.3611221348107247,0.32099651884457275,-0.8894436399063859,0.06510297945488823,0.2551528550788492,0.22045521240251545,-0.09445952436825955,0.09211292854660998,0.3035011178671505,0.26492456687746513,-0.30173420412400787,0.0792809969017935,0.28156881379476933,0.24108220975601966,-0.24128518173981806,0.1115290103835405,0.33395959393845914,0.28248778667356034,-0.1675151161406172,0.03541713469977311,0.18819440666442006,0.14973877683153625,-0.020838149720727284,0.054270126479056914,0.23295949536144028,0.18578710968507053,-0.32601259309209296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_avg_links_len_control2_all.json,,,,,,,,,,0.009001748079396668,0.09487754254509688,0.5162473162821468,0.02734994285381034,0.16537818131123083,-0.04544726811843702,0.03769851918856617,0.1941610650685821,-0.36475140304585985,,Ridge,complexity,regression,,avg_links_len,,,0.07128484992049426,0.1220649936873229,0.1401143510335144,0.011291457404903617,0.1062612695430636,0.0814392385060594,0.4644638881966665,0.006398113053424679,0.07998820571449693,0.06032392798897412,0.4898201922466876,0.003809922976917308,0.06172457352560087,0.04712230765281275,0.49576601214046434,0.009055054579679075,0.09515805052479309,0.07237269902994466,0.504294273825296,0.005476146666452926,0.07400099098291134,0.057688253579533236,0.41127571873226576,0.011587322958046431,0.10764442836508739,0.08170066692446276,0.4686082363927503,0.016762971040675086,0.1294718928597056,0.10419480782279764,0.49719166849165597,0.05157805270740259,0.22710801990991553,0.16274063639098849,-0.05079118787586889,0.01409162631326182,0.11870815605198246,0.08799701331338533,-0.05830127677697172,0.01757313024375971,0.1325636837288392,0.09786470015829223,-0.02175187120707789,0.04176860709366738,0.2043736947204003,0.15495723739892606,-0.13188917555706015,0.021251990855659403,0.1457806257897784,0.10992737513438641,-0.19207329977255738,0.019101509554974885,0.13820821088117335,0.10755754035458898,0.050909252529496296,0.03208258613097719,0.17911612470957824,0.14182069294354022,-0.07497681744720275,0.06097471239236377,0.24693058213263858,0.17012922600138494,-0.316520548303737,0.01059966923349251,0.10295469505317624,0.07423179633896927,-0.13961187845570855,0.02222708324947524,0.14908750198952037,0.11253419078538474,-0.22555688641441818,0.03533160971894323,0.18796704423633212,0.1527047661472006,-0.5914560689632771,0.10696371871403458,0.3270530824102329,0.26202597455084164,-1.5156648047033232,0.026422260719732228,0.1625492562878472,0.12082593980639682,-0.14820167875717405,0.019687743629955737,0.14031302017259745,0.11730220085216479,-0.16875556771345113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,False,final_tfidf_results/tfidf_all_results_summary/xgboost_complexity_avg_links_len_all.json,,,,,,,,,,0.004773824941366911,0.06909287185641447,0.7434552907943726,0.014561771415174007,0.12067216503889373,0.4433785676956177,0.03211323544383049,0.17920166138691485,-0.16255462169647217,,XGBRegressor,complexity,regression,,avg_links_len,,,0.053710129112005234,0.08550466597080231,0.1298091858625412,0.006318358704447746,0.07948810416941485,0.061521805822849274,0.7003301382064819,0.004425492137670517,0.06652437250865668,0.05130130425095558,0.6471152305603027,0.004085060209035873,0.06391447573934933,0.05125939100980759,0.4593522548675537,0.005340350326150656,0.07307770060798749,0.05752791836857796,0.7076503038406372,0.002948564710095525,0.05430068793390674,0.04217423126101494,0.6830085515975952,0.0048859682865440845,0.06989970161985017,0.05500304698944092,0.7759307026863098,0.005822421051561832,0.07630479048894527,0.05971426144242287,0.8253554105758667,0.026096658781170845,0.16154460307039306,0.11312451213598251,0.46833711862564087,0.007889613509178162,0.08882349638005792,0.06685730069875717,0.4074787497520447,0.013965178281068802,0.11817435542903884,0.0858299657702446,0.18802469968795776,0.01873186230659485,0.13686439385974297,0.10102755576372147,0.49238449335098267,0.015351073816418648,0.12389945042823494,0.07380076497793198,0.1389228105545044,0.010747873224318027,0.10367195003624667,0.07597667723894119,0.46597373485565186,0.013846378773450851,0.11767063683625942,0.0884711742401123,0.5360556244850159,0.045155301690101624,0.21249776867087716,0.1477404087781906,0.025040268898010254,0.009349913336336613,0.0966949499008951,0.07469054311513901,-0.005245685577392578,0.021578481420874596,0.14689615863212555,0.10934171080589294,-0.18979418277740479,0.02435706928372383,0.1560675151456056,0.12042569369077682,-0.09712553024291992,0.09861554205417633,0.31403111637889697,0.259863942861557,-1.3193254470825195,0.017975041642785072,0.13407103207921192,0.1037578210234642,0.21887946128845215,0.022556111216545105,0.15018692092371128,0.11950535327196121,-0.3390352725982666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_tfidf_results/tfidf_all_results_summary/xgboost_question_type_control1_all.json,,0.7383378016085791,0.7179190751445087,,0.5215419501133787,0.4490861618798956,,0.502086230876217,0.39730639730639733,,,,,,,,,,,XGBClassifier,question_type,classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7678391959798995,0.7545164718384697,0.7013422818791947,0.6721915285451197,0.7196652719665272,0.7163420829805249,0.6876310272536688,0.6119791666666666,0.7674223341729639,0.767031118587048,0.774018944519621,0.7257799671592775,0.7587939698492462,0.7486910994764397,0.5909090909090909,0.5263157894736842,0.4861111111111111,0.4126984126984127,0.4126984126984127,0.3728813559322034,0.5694444444444444,0.39215686274509803,0.6086956521739131,0.6086956521739131,0.6388888888888888,0.5666666666666667,0.3888888888888889,0.3333333333333333,0.5064935064935064,0.2962962962962963,0.5181818181818182,0.3764705882352941,0.4636363636363636,0.3917525773195876,0.5272727272727272,0.3953488372093023,0.5108695652173914,0.4943820224719101,0.5454545454545454,0.4444444444444444,0.44545454545454544,0.34408602150537637
False,,False,final_tfidf_results/tfidf_all_results_summary/xgboost_complexity_avg_verb_edges_all.json,,,,,,,,,,0.017133837565779686,0.13089628553087243,0.7202616930007935,0.036020196974277496,0.18978987584767923,0.34407371282577515,0.06620804220438004,0.2573092345882286,-0.04751479625701904,,XGBRegressor,complexity,regression,,avg_verb_edges,,,0.10244641453027725,0.14475172758102417,0.20660044252872467,0.01739685796201229,0.1318971491807624,0.10355130583047867,0.573776364326477,0.017611417919397354,0.13270801754000153,0.1059492900967598,0.6797457933425903,0.013638519681990147,0.11678407289519468,0.09152617305517197,0.6978285312652588,0.022336499765515327,0.14945400551847157,0.11799726635217667,0.7732721567153931,0.013096948154270649,0.114441898596059,0.08777639269828796,0.7983988523483276,0.016585394740104675,0.12878429539390537,0.09946058690547943,0.5502485036849976,0.020145410671830177,0.14193452952622268,0.11301423609256744,0.6112931966781616,0.041628148406744,0.20402977333405045,0.15786345303058624,0.27708905935287476,0.03138346970081329,0.1771538023888093,0.13623648881912231,0.38644731044769287,0.04325781390070915,0.20798512903741256,0.1537642627954483,0.29563575983047485,0.04288383200764656,0.20708411819269618,0.16128714382648468,0.28865575790405273,0.03779744729399681,0.19441565598993515,0.1465783268213272,0.560614824295044,0.026046764105558395,0.16139009915592217,0.12570728361606598,-0.06017029285430908,0.03287125751376152,0.18130432293180856,0.1387104094028473,0.32464897632598877,0.10744109749794006,0.32778208843367274,0.2929755747318268,-0.5566684007644653,0.05018157139420509,0.22401243580258015,0.18624559044837952,0.15638720989227295,0.06644999980926514,0.25777897472304667,0.2111571729183197,0.060932695865631104,0.07731225341558456,0.27805081085223354,0.22334107756614685,-0.21046090126037598,0.09680891782045364,0.3111413148722838,0.24422191083431244,-0.013421297073364258,0.0371718592941761,0.19280005003675726,0.15589244663715363,-0.07141506671905518,0.045467931777238846,0.2132321077540595,0.16443803906440735,-0.11094367504119873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_lexical_density_control3_all.json,,,,,,,,,,0.0180101063901016,0.13420173765678892,0.6449115349557699,0.042526716062377755,0.20622006707005444,0.1579694476682575,0.06173802559604393,0.24847137782055287,-0.39966101603768833,,Ridge,complexity,regression,,lexical_density,,,0.10605010228539102,0.16127241268541015,0.19614116036226337,0.02405546729520335,0.15509825045822842,0.12198032168452587,0.44044715012922675,0.01424844485676135,0.1193668499071721,0.09798017661690162,0.4782696856065849,0.019699262459426495,0.14035406107208476,0.11115906195696361,0.5074990698073263,0.0229769170314133,0.15158138748346808,0.12028492887269443,0.4854539415724233,0.016758791005239394,0.12945574921663153,0.10352922607611674,0.35641961475447415,0.01898447882255287,0.13778417478996952,0.11007544367446696,0.44564228262207883,0.011713743733736553,0.10823005004958906,0.08436768017617993,0.5036245405617672,0.047265250561969355,0.21740572798794736,0.1715562957819788,-0.37472018248627803,0.028506097208246466,0.1688374875679168,0.13171123921164943,-0.0925364654905605,0.03523116066391377,0.18769965547095116,0.1485256891542168,0.006964918786519059,0.06038409076852158,0.24573174554485544,0.19172318366459054,-0.21463869355186072,0.02835372498551694,0.1683856436443349,0.1407995955850089,-0.050174801447843365,0.04023270606652104,0.20058092149185336,0.16029578610631912,0.03181104928416423,0.053526776618121906,0.23135854559130056,0.17930808499289574,-0.21929476401501358,0.07193870324499009,0.268213913220381,0.21319105478580339,-0.23967173794406227,0.02760084790695,0.1661350291388002,0.1304982219775573,0.03535338349469497,0.05632460092859176,0.2373280449685451,0.1888498422068152,-0.2594918642160735,0.060515605116677355,0.2459991973903113,0.19151275861252992,-0.47890021012723505,0.06653110517167803,0.25793624245475477,0.21166244521225366,-0.26966819329606206,0.08429034258726474,0.290327991394672,0.2394747555334201,-1.1086008313931797,0.06880949962321589,0.2623156488340257,0.20545385914634254,-0.7116830796168008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_avg_max_depth_control3_all.json,,,,,,,,,,0.013078379491726876,0.11436074279107702,0.4862503872686329,0.041969191979993735,0.2048638376580741,-0.10767195878285585,0.04253094551886228,0.20623032153120036,-0.0336800076350281,,Ridge,complexity,regression,,avg_max_depth,,,0.08584840415898265,0.15524796327984175,0.1546621875721905,0.011570089337615256,0.10756434975220766,0.08279172654719576,0.4558664454909308,0.01330143390679223,0.11533184255352999,0.0838565553856789,0.47326146113132417,0.015464451354243963,0.12435614723142545,0.09497749268300419,0.5012668541683761,0.01451797608042809,0.12049056427964842,0.08773123726868139,0.4949131030423639,0.010826561399779293,0.10405076357134191,0.08094613930877832,0.36652683635346983,0.015664326119747107,0.12515720562455487,0.09288774706475825,0.4636872081207558,0.01121995202829044,0.1059242749717478,0.08027614068986448,0.4738469259811119,0.04474989907241549,0.21154171946076145,0.15569572608099336,-0.18903017504039465,0.04079773230508641,0.2019844853078731,0.14602751471522668,-0.149832670532408,0.04972472145979026,0.22299040665416586,0.17393630973791033,-0.08857345936745498,0.04473303603276862,0.21150185822533243,0.15713107332424683,-0.09804561956914304,0.03255882881709774,0.18044065178639138,0.11964487811687068,-0.11541166207022346,0.03944877635444383,0.19861716027182505,0.16111597388249616,-0.1774882978485781,0.04042399039711321,0.20105718190881222,0.1628377707444484,-0.1221647806565831,0.05448425764762421,0.23341863174910485,0.17642936193631117,-0.10470110523355203,0.03186853911378062,0.17851761569598845,0.13012508434129674,-0.1273424307166282,0.03307655421688979,0.18186960773281993,0.14431611135402028,-0.08472244688137098,0.036492073624679405,0.191028986346783,0.15037725020579829,-0.13272456417317002,0.0865865015525258,0.2942558437015751,0.21606250647482791,-0.27915535222501586,0.04003613233921929,0.2000903104581011,0.15606110916506405,-0.1466756455603646,0.02596764476327219,0.1611447944032701,0.12584136674859206,-0.06460607256487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,False,final_tfidf_results/tfidf_all_results_summary/ridge_complexity_lexical_density_all.json,,,,,,,,,,0.0060675506563047585,0.07789448411989618,0.8803717644716693,0.024298308096099074,0.15587914580244233,0.5188926001980789,0.05117392084392208,0.22621653530173713,-0.16016249874414346,,Ridge,complexity,regression,,lexical_density,,,0.05872924617339604,0.11628896698375907,0.17860967908245237,0.00954445925791563,0.09769574841269005,0.0771871682027305,0.7779868787123043,0.0034077465451233134,0.05837590723169374,0.04484269897172105,0.8752197384182192,0.00609744448943547,0.07808613506529485,0.058630155133380366,0.8475578926353069,0.005849029209894984,0.07647894618713691,0.057997709210680794,0.8690165908043883,0.005511005479253969,0.0742361467160976,0.05791484096209713,0.7883633116303184,0.009248953712126954,0.09617148076289017,0.07043748429833117,0.7299252238677321,0.004556241794348373,0.06749993921736798,0.05146040239851148,0.8069270879242699,0.02512977464340297,0.15852373526826502,0.12391882288132802,0.2690949910796673,0.017763171195159768,0.13327854739289355,0.10983528110930645,0.31920135781164016,0.020243601055648597,0.14228000933247298,0.10769920419204917,0.42940835216536544,0.022861755611243914,0.1512010436843738,0.10384431004293242,0.5401309746570004,0.020332515982829674,0.14259213156001868,0.1102065588808198,0.24691743514793218,0.027694434216358317,0.1664164481544968,0.12591052555721916,0.3335410956381816,0.03444732209326487,0.1855998978805346,0.13230508690779896,0.21531909604217325,0.06782555953271939,0.2604334070980898,0.1999053876570733,-0.1687926730707403,0.024104154742659874,0.15525512791099647,0.12543276351559146,0.1575624272625259,0.05823666777303578,0.24132274607470341,0.19207401463883098,-0.3022481837409594,0.03787304089927817,0.1946099712226436,0.15585909903784742,0.07444620216374465,0.07708735849339947,0.27764610296814807,0.2221533746599498,-0.4711219200661261,0.059231456420608605,0.2433751351732724,0.2044377995387394,-0.48172963140850245,0.043095080358670594,0.20759354604291191,0.16391935910511085,-0.07201941982695237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,False,final_tfidf_results/tfidf_all_results_summary/logistic_question_type_all.json,,0.9861930294906166,0.9860149355057706,,0.8662131519274376,0.8631090487238979,,0.7510431154381085,0.7672301690507152,,,,,,,,,,,LogisticRegression,question_type,classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.9932885906040269,0.9933110367892977,0.9933054393305439,0.9932773109243698,0.9790356394129979,0.9781181619256017,0.9941225860621327,0.9941225860621327,0.9688768606224628,0.9663250366032211,0.9690117252931323,0.9690893901420217,1.0,1.0,0.8611111111111112,0.8484848484848485,0.873015873015873,0.8620689655172413,0.8055555555555556,0.7878787878787878,0.9347826086956522,0.9361702127659575,0.7916666666666666,0.7945205479452054,0.875,0.8888888888888888,0.987012987012987,0.9767441860465116,0.7909090909090909,0.7927927927927928,0.8454545454545455,0.8571428571428571,0.5727272727272728,0.5436893203883495,0.6521739130434783,0.7419354838709677,0.6636363636363637,0.7299270072992701,0.8,0.8333333333333334
